id,type,long,trend,entry_i,entry_ts,entry,sl,tp,atr,exit_i,exit_ts,exit,reason,bars,gross,comm,net,pts,trail
460,TL,True,True,13650,1744362000000,81631.89,81310.95825723506,82434.21935691232,534.8862379415511,13651,1744363800000,82434.21935691232,TP,1,80.23293569123199,8.203305467845615,72.02963022338638,802.3293569123198,0.0
461,TL,True,True,13652,1744365600000,82450.0,82133.64772179963,83240.88069550093,527.2537970006232,13654,1744369200000,82450.0,BE,2,0.0,8.245000000000001,-8.245000000000001,0.0,0.0
462,TL,True,True,13659,1744378200000,82125.18,81782.62929098918,82981.55677252705,570.9178483513679,13659,1744378200000,82981.55677252705,TP,0,85.63767725270591,4.106259,81.53141825270592,856.3767725270591,
463,TL,True,True,13667,1744392600000,82986.0,82585.5474130749,83987.13146731275,667.4209782085006,13667,1744392600000,83987.13146731275,TP,0,100.11314673127491,4.1493,95.96384673127491,1001.131467312749,
464,TL,True,True,13692,1744437600000,83338.92,83113.09157284448,83903.49106788877,376.38071192585136,13696,1744444800000,83903.49106788877,TP,4,56.45710678887699,8.362120553394439,48.09498623548255,564.5710678887699,0.0
465,TL,True,True,13705,1744461000000,83770.16,83587.69237489735,84226.32906275665,304.11270850442503,13706,1744462800000,83587.69237489735,SL,1,-18.2467625102654,8.367892618744866,-26.614655129010266,182.46762510265398,0.0
466,TL,True,True,13707,1744464600000,83858.5,83637.70946611046,84410.47633472383,367.9842231492237,13707,1744464600000,84410.47633472383,TP,0,55.197633472383316,4.192925000000001,51.004708472383314,551.9763347238331,
467,TL,True,True,13708,1744466400000,84458.24,84223.84678995972,85044.22302510071,390.6553500671366,13709,1744468200000,85044.22302510071,TP,1,58.598302510070795,8.475123151255035,50.12317935881576,585.9830251007079,0.0
468,TL,True,True,13721,1744489800000,85266.04,85033.06186385211,85848.48534036969,388.2968935797938,13721,1744489800000,85848.48534036969,TP,0,58.24453403696971,4.2633019999999995,53.981232036969715,582.4453403696971,
469,TL,True,True,13730,1744506000000,85495.72,85276.75224501637,86043.1393874591,364.9462583060655,13731,1744507800000,85495.72,BE,1,0.0,8.549572,-8.549572,0.0,0.0
470,TL,True,True,13762,1744563600000,84225.97,83976.17325512446,84850.46186218884,416.32790812588735,13762,1744563600000,84850.46186218884,TP,0,62.449186218883554,4.2112985,58.237887718883556,624.4918621888355,
471,TL,True,True,13784,1744603200000,84566.04,84207.149125498,85463.26718625495,598.1514575033057,13787,1744608600000,84566.04,BE,3,0.0,8.456603999999999,-8.456603999999999,0.0,0.0
472,TL,True,True,13900,1744812000000,83736.36,83511.39427762668,84298.7743059333,374.94287062219786,13900,1744812000000,84298.7743059333,TP,0,56.24143059333001,4.186818000000001,52.054612593330006,562.4143059333,
473,TL,True,True,13901,1744813800000,84357.99,84124.01840065335,84942.91899836664,389.9526655777553,13902,1744815600000,84942.91899836664,TP,1,58.49289983666386,8.465045449918332,50.02785438674553,584.9289983666386,0.0
474,TL,True,True,13906,1744822800000,85048.54,84794.21601012557,85684.34997468603,423.87331645735753,13907,1744824600000,85048.54,BE,1,0.0,8.504854,-8.504854,0.0,0.0
475,TL,True,True,14030,1745046000000,84921.99,84815.52756007352,85188.14609981622,177.437399877474,14030,1745046000000,85188.14609981622,TP,0,26.615609981621674,4.246099500000001,22.369510481621674,266.15609981621674,
476,TL,True,True,14033,1745051400000,85227.25,85122.02011132709,85490.3247216823,175.38314778819603,14035,1745055000000,85227.25,BE,2,0.0,8.522725000000001,-8.522725000000001,0.0,0.0
477,TL,True,True,14042,1745067600000,85295.44,85196.86944444578,85541.86638888558,164.28425925704767,14047,1745076600000,85295.44,BE,5,0.0,8.529544,-8.529544,0.0,0.0
478,TL,True,True,14104,1745179200000,84651.61,84528.62806145084,84959.06484637289,204.9698975819195,14104,1745179200000,84959.06484637289,TP,0,30.745484637288612,4.2325805,26.51290413728861,307.4548463728861,
479,TL,True,True,14110,1745190000000,84835.28,84691.29417304326,85195.24456739184,239.97637826122394,14110,1745190000000,85195.24456739184,TP,0,35.99645673918422,4.241764,31.754692739184218,359.96456739184214,
480,TL,True,True,14136,1745236800000,86971.92,86770.51546517092,87475.43133707272,335.67422471514203,14136,1745236800000,87475.43133707272,TP,0,50.35113370727195,4.348596000000001,46.00253770727195,503.51133707271947,
481,TL,True,True,14189,1745332200000,90246.6,89968.20409064408,90942.58977338983,463.9931822598793,14190,1745334000000,90942.58977338983,TP,1,69.59897733898252,9.059459488669493,60.53951785031303,695.9897733898251,0.0
482,TL,True,True,14195,1745343000000,90940.82,90661.6122051717,91638.83948707079,465.34632471385004,14196,1745344800000,91638.83948707079,TP,1,69.80194870707783,9.12898297435354,60.672965732724286,698.0194870707783,0.0
483,TL,True,True,14223,1745393400000,93546.39,93244.29535803101,94301.62660492245,503.4910699483009,14224,1745395200000,94301.62660492245,TP,1,75.52366049224511,9.392400830246123,66.131259661999,755.2366049224511,0.0
484,TL,True,True,14234,1745413200000,93731.4,93480.68353782537,94358.19115543655,417.8607702910334,14235,1745415000000,93731.4,BE,1,0.0,9.37314,-9.37314,0.0,0.0
485,TL,True,True,14333,1745591400000,94680.8,94385.96907666544,95417.8773083364,491.38487222426494,14333,1745591400000,95417.8773083364,TP,0,73.70773083364038,4.73404,68.97369083364038,737.0773083364038,
486,TL,True,True,14396,1745704800000,94355.39,94230.03214862797,94668.78462843006,208.9297522867035,14396,1745704800000,94668.78462843006,TP,0,31.33946284300619,4.7177695,26.62169334300619,313.39462843006186,
487,TL,True,True,14397,1745706600000,94645.09,94520.13713801169,94957.47215497076,208.25476998051008,14399,1745710200000,94645.09,BE,2,0.0,9.464509,-9.464509,0.0,0.0
488,TL,True,True,14400,1745712000000,94628.0,94493.92017135995,94963.19957160014,223.46638106675647,14400,1745712000000,94963.19957160014,TP,0,33.51995716001402,4.731400000000001,28.788557160014022,335.1995716001402,
489,TL,True,True,14456,1745812800000,93849.93,93665.80814246795,94310.23464383009,306.869762553401,14458,1745816400000,94310.23464383009,TP,2,46.03046438300953,9.408008232191506,36.622456150818024,460.3046438300953,0.0
490,TL,True,True,14469,1745836200000,94580.44,94397.81658693045,95036.9985326739,304.37235511593104,14469,1745836200000,95036.9985326739,TP,0,45.65585326738947,4.729022,40.92683126738947,456.55853267389466,
491,TL,True,True,14470,1745838000000,95060.78,94869.97997357827,95537.78006605433,318.00004403622194,14471,1745839800000,95537.78006605433,TP,1,47.70000660543301,9.529928003302718,38.17007860213029,477.0000660543301,0.0
492,TL,True,True,14611,1746091800000,95339.5,95176.682122149,95746.54469462752,271.3631297516823,14611,1746091800000,95746.54469462752,TP,0,40.70446946275188,4.766975,35.93749446275188,407.04469462751877,
493,TL,True,True,14612,1746093600000,95520.99,95332.28782770978,95992.74543072557,314.50362048370516,14612,1746093600000,95992.74543072557,TP,0,47.17554307255632,4.7760495,42.399493572556324,471.7554307255632,
494,TL,True,True,14618,1746104400000,96373.2,96170.9158146162,96878.9104634595,337.1403089730003,14619,1746106200000,96373.2,BE,1,0.0,9.63732,-9.63732,0.0,0.0
495,TL,True,True,14621,1746109800000,96404.01,96152.16283189204,97033.62792026986,419.74528017991145,14622,1746111600000,97033.62792026986,TP,1,62.961792026986956,9.671881896013494,53.28991013097346,629.6179202698695,0.0
496,TL,True,True,14672,1746201600000,97330.19,97097.38771292336,97912.19571769162,388.00381179441393,14673,1746203400000,97330.19,BE,1,0.0,9.733019,-9.733019,0.0,0.0
497,TS,False,True,14780,1746396000000,95676.0,95793.02346444345,95383.44133889135,195.03910740576296,14780,1746396000000,95383.44133889135,TP,0,29.255866110864737,4.7838,24.472066110864738,292.55866110864736,
498,TS,False,True,14781,1746397800000,95218.56,95348.39564555464,94893.9708861134,216.39274259106494,14781,1746397800000,94893.9708861134,TP,0,32.45891138865991,4.760928,27.697983388659907,324.5891138865991,
499,TS,False,True,14782,1746399600000,95015.82,95163.08038515788,94647.66903710531,245.4339752631318,14782,1746399600000,94647.66903710531,TP,0,36.815096289469516,4.750791,32.064305289469516,368.1509628946951,
500,TS,False,True,14783,1746401400000,94430.46,94583.05550050375,94048.97124874065,254.325834172908,14784,1746403200000,94430.46,BE,1,0.0,9.443046,-9.443046,0.0,0.0
501,TS,False,True,14786,1746406800000,94724.12,94894.97886611032,94296.97283472419,284.76477685053845,14786,1746406800000,94296.97283472419,TP,0,42.714716527580464,4.736206,37.97851052758046,427.1471652758046,
502,TS,False,True,14800,1746432000000,94761.91,94929.68269976035,94342.47825059912,279.62116626725424,14805,1746441000000,94342.47825059912,TP,5,41.94317494008865,9.455219412529956,32.4879555275587,419.4317494008865,0.0
503,TS,False,True,14810,1746450000000,94333.33,94491.56859686546,93937.73350783637,263.7309947757577,14811,1746451800000,93937.73350783637,TP,1,39.559649216363326,9.413553175391819,30.146096040971507,395.59649216363323,0.0
504,TL,True,True,14907,1746624600000,96725.14,96559.91163588874,97138.21091027817,275.38060685210905,14907,1746624600000,97138.21091027817,TP,0,41.30709102781694,4.836257000000001,36.470834027816935,413.0709102781693,
505,TL,True,True,14908,1746626400000,97022.02,96847.48051903954,97458.36870240116,290.89913493410126,14909,1746628200000,97022.02,BE,1,0.0,9.702202000000002,-9.702202000000002,0.0,0.0
506,TL,True,True,14932,1746669600000,97816.22,97542.37248508226,98500.83878729434,456.41252486289545,14932,1746669600000,98500.83878729434,TP,0,68.4618787294341,4.890811000000001,63.571067729434105,684.618787294341,
507,TL,True,True,14933,1746671400000,98594.34,98327.9930218621,99260.20744534474,443.9116302298311,14936,1746676800000,99260.20744534474,TP,3,66.58674453447456,9.892727372267238,56.694017162207324,665.8674453447456,0.0
508,TL,True,True,14944,1746691200000,99252.34,99028.52892350452,99811.86769123869,373.0184608257898,14948,1746698400000,99811.86769123869,TP,4,55.952769123869075,9.953210384561935,45.99955873930714,559.5276912386907,0.0
509,TL,True,True,14958,1746716400000,99371.95,99124.18968111461,99991.35079721347,412.9338648089789,14958,1746716400000,99991.35079721347,TP,0,61.94007972134714,4.9685975,56.97148222134714,619.4007972134714,
510,TL,True,True,14962,1746723600000,101276.49,100983.02731232597,102010.14671918508,489.1044794567174,14963,1746725400000,101276.49,BE,1,0.0,10.127649000000002,-10.127649000000002,0.0,0.0
511,TL,True,True,14969,1746736200000,101567.01,101246.27099502344,102368.85751244138,534.56500829425,14969,1746736200000,102368.85751244138,TP,0,80.18475124413817,5.078350500000001,75.10640074413817,801.8475124413817,
512,TL,True,True,14990,1746774000000,103230.11,102956.08375349853,103915.17561625368,456.7104108357804,14991,1746775800000,103915.17561625368,TP,1,68.50656162536761,10.357264280812684,58.149297344554924,685.0656162536761,0.0
513,TL,True,True,14996,1746784800000,102915.58,102587.79142390694,103735.05144023268,546.31429348845,14998,1746788400000,102915.58,BE,2,0.0,10.291558000000002,-10.291558000000002,0.0,0.0
514,TL,True,True,15003,1746797400000,103000.52,102679.62867674715,103802.74830813213,534.8188720880859,15004,1746799200000,103000.52,BE,1,0.0,10.300052,-10.300052,0.0,0.0
515,TL,True,True,15048,1746878400000,103434.94,103262.47970302792,103866.09074243024,287.43382828682377,15052,1746885600000,103434.94,BE,4,0.0,10.343494000000002,-10.343494000000002,0.0,0.0
516,TL,True,True,15070,1746918000000,103597.53,103391.12916826546,104113.53207933638,344.00138622424925,15070,1746918000000,104113.53207933638,TP,0,51.60020793363802,5.179876500000001,46.42033143363802,516.0020793363801,
517,TL,True,True,15198,1747148400000,103191.64,102912.75675657019,103888.8481085745,464.80540571633776,15200,1747152000000,103888.8481085745,TP,2,69.72081085745013,10.354024405428726,59.36678645202141,697.2081085745012,0.0
518,TL,True,True,15206,1747162800000,104354.19,104078.06487467431,105044.50281331425,460.20854220949496,15210,1747170000000,104354.19,BE,4,0.0,10.435419000000001,-10.435419000000001,0.0,0.0
519,TS,False,True,15282,1747299600000,102274.65,102472.75313830194,101779.39215424511,330.1718971699172,15283,1747301400000,101779.39215424511,TP,1,49.525784575488075,10.202702107712255,39.32308246777582,495.2578457548807,0.0
520,TS,False,True,15291,1747315800000,102582.22,102825.64972888568,101973.6456777858,405.716214809465,15291,1747315800000,101973.6456777858,TP,0,60.85743222142046,5.129111000000001,55.72832122142046,608.5743222142046,
521,TL,True,True,15435,1747575000000,103902.01,103774.43013912346,104220.95965219135,212.63310146089933,15435,1747575000000,104220.95965219135,TP,0,31.89496521913534,5.195100500000001,26.69986471913534,318.9496521913534,
522,TL,True,True,15437,1747578600000,104799.99,104643.85232404013,105190.33418989969,260.2294599331216,15437,1747578600000,105190.33418989969,TP,0,39.03441898996826,5.239999500000001,33.794419489968256,390.34418989968253,
523,TL,True,True,15485,1747665000000,103414.51,103089.38384370464,104227.32539073838,541.8769271589204,15485,1747665000000,104227.32539073838,TP,0,81.28153907383822,5.1707255000000005,76.11081357383821,812.8153907383821,
524,TL,True,True,15486,1747666800000,104328.11,104008.15271201146,105128.00321997136,533.2621466475692,15489,1747672200000,105128.00321997136,TP,3,79.989321997136,10.472805660998569,69.51651633613743,799.8932199713599,0.0
525,TL,True,True,15507,1747704600000,106109.96,105791.12045700663,106907.05885748345,531.3992383222952,15509,1747708200000,106109.96,BE,2,0.0,10.610996000000002,-10.610996000000002,0.0,0.0
526,TL,True,True,15564,1747807200000,107542.01,107229.70921415211,108322.76196461971,520.5013097464807,15566,1747810800000,107542.01,BE,2,0.0,10.754201000000002,-10.754201000000002,0.0,0.0
527,TL,True,True,15607,1747884600000,110771.14,110291.0131672972,111971.457081757,800.2113878380005,15612,1747893600000,110771.14,BE,5,0.0,11.077114000000002,-11.077114000000002,0.0,0.0
528,TL,True,True,15625,1747917000000,111285.71,110946.70565186234,112133.22087034417,565.0072468961107,15626,1747918800000,111285.71,BE,1,0.0,11.128571000000003,-11.128571000000003,0.0,0.0
529,TL,True,True,15717,1748082600000,108394.0,108126.30817240986,109063.22956897537,446.15304598357613,15717,1748082600000,109063.22956897537,TP,0,66.92295689753665,5.419700000000001,61.50325689753665,669.2295689753664,
530,TL,True,True,15718,1748084400000,109094.99,108828.80301723773,109760.4574569057,443.64497127046315,15720,1748088000000,109094.99,BE,2,0.0,10.909499000000002,-10.909499000000002,0.0,0.0
531,TS,False,True,15761,1748161800000,107440.33,107657.906565107,106896.38858723252,362.6276085116539,15763,1748165400000,106896.38858723252,TP,2,54.39414127674827,10.716835929361627,43.67730534738664,543.9414127674827,0.0
532,TS,False,True,15765,1748169000000,107098.14,107324.79548422586,106531.50128943534,377.7591403764401,15765,1748169000000,107324.79548422586,SL,0,-22.66554842258629,5.354907,-28.02045542258629,226.6554842258629,
533,TS,False,True,15773,1748183400000,107644.0,107853.33960578791,107120.6509855302,348.8993429798634,15774,1748185200000,107120.6509855302,TP,1,52.334901446980076,10.73823254927651,41.596668897703566,523.3490144698007,0.0
534,TL,True,True,15823,1748273400000,109874.07,109667.52426986698,110390.4343253326,344.24288355505536,15823,1748273400000,110390.4343253326,TP,0,51.636432533258635,5.4937035000000005,46.14272903325863,516.3643253325863,
535,TS,False,True,15919,1748446200000,107292.83,107539.06308338746,106677.24729153137,410.3884723124256,15922,1748451600000,107539.06308338746,SL,3,-24.623308338745847,10.741594654169374,-35.36490299291522,246.23308338745846,0.0
536,TS,False,True,15927,1748460600000,107499.34,107738.11928125651,106902.39179685869,397.96546876087024,15928,1748462400000,106902.39179685869,TP,1,59.69482031413063,10.720086589842936,48.974733724287695,596.9482031413063,0.0
537,TS,False,True,15967,1748532600000,107503.32,107793.17268998807,106778.68827502982,483.0878166467841,15968,1748534400000,106778.68827502982,TP,1,72.46317249701825,10.714100413751492,61.74907208326675,724.6317249701824,0.0
538,TS,False,True,15971,1748539800000,106607.14,106902.24977589415,105869.36556026465,491.84962649023333,15973,1748543400000,106607.14,BE,2,0.0,10.660714,-10.660714,0.0,0.0
539,TS,False,True,15983,1748561400000,105748.61,106017.63160327368,105076.05599181581,448.3693387894552,15984,1748563200000,106017.63160327368,SL,1,-26.902160327367895,10.588312080163684,-37.49047240753158,269.0216032736789,0.0
540,TS,False,True,15985,1748565000000,106062.86,106384.92404567986,105257.69988580038,536.7734094664181,15985,1748565000000,105257.69988580038,TP,0,80.51601141996217,5.303143,75.21286841996216,805.1601141996216,
